"","study","germplasm","grain_yield_bu_ac","test_weight_lb_bu","heading_time_jd","plant_height_in"
"8960","Big6_Fra_23","IL2021-37737",-5.86513108199196,-0.339531456888332,NA,NA
"8961","Big6_Fre_23","22PU-1391",-5.87695408203364,1.11856283851488,NA,NA
"8962","Big6_Fra_24","2020-2101",-5.87732156349492,-0.46554092683008,NA,NA
"8963","Big6_Woo_23","2020-7737",-5.88046735586211,-0.317536341152162,-5.66934162588726,-0.415238834747714
"8964","Big6_Msn_24","22PU-1099",-5.88909362885584,0.886794752265965,NA,NA
"8965","Big6_Woo_24","OH19*103-77",-5.8907992738283,-1.29028214959425,NA,NA
"8966","Big6_Woo_23","19-21760",-5.89312049307266,-0.500222006907857,-3.1327335639926,-2.87845967235815
"8967","Big6_Prn_24","X17-1039-68-7-1-1",-5.89641287307732,0.487377488082043,-0.808678405644334,NA
"8968","Big6_Ith_23","22PU-1099",-5.89661175739626,0.283153775596562,NA,NA
"8969","Big6_Woo_24","2219",-5.89745286365625,-1.58940354407601,NA,NA
"8970","Big6_Fre_23","P2136",-5.89965289934436,-0.513007001095652,NA,NA
"8971","Big6_Msn_24","19-18826",-5.90287254390388,0.739326483324498,NA,NA
"8972","Big6_Neo_24","22PU-3473",-5.90347478517249,5.56727186417323,0.124576533779083,6.09501533971602
"8973","Big6_Urb_23","OH21-116-81",-5.90689575614238,-1.14300350677185,-0.286734411666727,-0.963546637720221
"8974","Big6_Woo_23","IL2021-26834",-5.91087350098954,0.654007236708809,-0.577689920550251,-1.00400463018205
"8975","Big6_Urb_23","IL2021-46132",-5.91260123734356,-0.243055495906255,-3.15987099098575,-1.45263024218955
"8976","Big6_Urb_23","22PU-1248",-5.92119431634645,0.0730230063529712,-2.6305873387402,0.809256377588658
"8977","Big6_Fre_24","22PU-3251",-5.92818747369847,0.438386381352411,NA,NA
"8978","Big6_Prn_24","OH20*92-110",-5.94547600889458,0.00643796246449719,-0.82085152472551,NA
"8979","Big6_Fra_24","19-18837",-5.94584234232843,0.469560231341932,NA,NA
"8980","Big6_Urb_24","OH20-3-5",-5.94984637341861,-0.910419904329348,2.76323957549023,3.13379469413041
"8981","Big6_Prn_23","IL2021-36748",-5.95315264133311,0.295809279131382,-4.67679720052264,-1.77387158462393
"8982","Big6_Fre_23","2253",-5.95483599483315,0.0585245207977974,NA,NA
"8983","Big6_Fra_23","22PU-3070",-5.95539283235837,1.80524187483371,NA,NA
"8984","Big6_Woo_24","2449",-5.95688708156338,-1.08502697203922,NA,NA
"8985","Big6_Fra_23","22PU-3470",-5.96355755848491,4.1300528475061,NA,NA
"8986","Big6_Woo_23","22PU-1342",-5.96381786341294,0.252692985639082,-1.38403303765138,3.52863659877309
"8987","Big6_Urb_23","IL2021-34113",-5.96685775409006,1.16846414856485,-3.59719241260797,-0.442676212635451
"8988","Big6_Fra_24","X16-1081-22-11-3-13",-5.97110371570928,0.715812771233921,NA,NA
"8989","Big6_Woo_24","2211",-5.97856339469475,-1.76427158445933,NA,NA
"8990","Big6_Prn_24","OH21-112-104",-5.98335113099844,0.502734393696676,-1.86338631266074,NA
"8991","Big6_Neo_24","21PU-0298",-5.99378573258554,-2.61455661596567,-0.555334168549485,-1.95499493086815
"8992","Big6_Prn_24","21PU-0165",-5.99450286267317,-1.23998398098557,0.285386486670442,NA
"8993","Big6_Fra_24","X16-1077-48-9-3-1",-6.00461600115035,1.05124795727471,NA,NA
"8994","Big6_Woo_23","IL2021-17859",-6.00689323431287,1.04006548102969,-3.26064075190669,-2.02136292970749
"8995","Big6_Neo_24","X16-1026-45-1-5-10",-6.01616357355599,2.59467238694303,0.234557180683413,2.40717474335935
"8996","Big6_Urb_23","X17-1413-42-2-5-4",-6.01853552417529,-0.498732009952128,1.57814232845276,-0.483081670258342
"8997","Big6_Urb_24","NY16058-01-06-1900",-6.01995804389257,0.440273737021694,1.01547099938719,-4.62473514645347
"8998","Big6_Vin_23","22PU-3111",-6.02382424323519,1.55852823263769,1.05132437529378,NA
"8999","Big6_Fra_23","22PU-1427",-6.02416553237176,0.535396365039385,NA,NA
"9000","Big6_Woo_24","2020-7917",-6.02721347712526,1.29364355546991,NA,NA
"9001","Big6_Msn_24","2228",-6.02875343204987,-0.320906882543674,NA,NA
"9002","Big6_Fra_23","21PU-0042",-6.03279886913492,1.06035036657472,NA,NA
"9003","Big6_Prn_24","NY15141-01-02-01-1830",-6.04108257409176,-2.74087823539338,-1.29985731266593,NA
"9004","Big6_Fra_24","22PU-1101",-6.04419494805919,1.25619520118028,NA,NA
"9005","Big6_Neo_24","X17-1078-4-20-1-1",-6.05015587182915,0.346492093367867,0.742840751115843,-1.201882116044
"9006","Big6_Woo_23","2020-9801",-6.05726094454246,0.525230419157384,-3.11310137292156,0.0884215530850819
"9007","Big6_Urb_24","21PU-0185",-6.06041138244648,-2.31299228450241,0.500501799925907,-3.47810213477129
"9008","Big6_Ith_23","X16-1077-48-9-3-1",-6.06101189268093,2.06454517029652,NA,NA
"9009","Big6_Fra_24","22PU-3109",-6.0626860589766,0.804997979843461,NA,NA
"9010","Big6_Prn_23","22PU-1182",-6.06280681226703,0.339437628189226,-0.648299374899169,-0.752134362036576
"9011","Big6_Fre_23","19-19205",-6.06779997662636,-0.216929447681643,NA,NA
"9012","Big6_Prn_23","X17-1584-7-6-1-10",-6.07053631411514,0.158763262482029,1.15846168895801,-1.76519898279066
"9013","Big6_Msn_24","X16-1067-132-1-1-1",-6.07747989675978,0.673532512052963,NA,NA
"9014","Big6_Prn_24","2222",-6.07955296213206,-0.34300264412001,0.182086314938594,NA
"9015","Big6_Fra_23","22PU-1176",-6.08084142580756,0.0845282705229668,NA,NA
"9016","Big6_Prn_24","2020-10275",-6.08204951616083,0.0338829507950486,-1.62713752938268,NA
"9017","Big6_Fra_24","IL2021-35723",-6.08844953684793,0.19369734106659,NA,NA
"9018","Big6_Fra_24","NY12398-2-16-07-03W-1580",-6.0902997145137,0.880171862019365,NA,NA
"9019","Big6_Fre_24","12-26004",-6.09546090182095,0.592875064218488,NA,NA
"9020","Big6_Urb_24","22PU-1188",-6.09888699107543,0.0430698722547978,1.34175177686031,10.8257166879826
"9021","Big6_Woo_23","22PU-1033",-6.10398038407765,-0.126110175623799,1.42367344397345,4.80527682504308
"9022","Big6_Mas_23","OH20*49-18",-6.10524100863034,1.2150040502543,0.0479261426498602,-0.989659280443982
"9023","Big6_Laf_23","2020-12650",-6.1153783102175,0.774856619127919,-1.48159962890042,NA
"9024","Big6_Ith_23","OH20*49-18",-6.11693596479243,0.615024975895363,NA,NA
"9025","Big6_Woo_24","X15-1141-5-20-1-4",-6.11964537049829,-0.0121005918566605,NA,NA
"9026","Big6_Fra_23","22PU-1366",-6.12208016943456,-1.05113202541152,NA,NA
"9027","Big6_Fra_23","21PU-0165",-6.12301006844807,-2.06561108324438,NA,NA
"9028","Big6_Woo_24","2424",-6.12954511520755,-0.921598761129595,NA,NA
"9029","Big6_Laf_23","21PU-0157",-6.13052240429792,-0.127375591184899,0.18367601072847,NA
"9030","Big6_Vin_23","22PU-3470",-6.13318860322732,3.092517611064,1.17785934832865,NA
"9031","Big6_Prn_23","X16-1081-22-11-3-13",-6.13321767949473,-0.646786474132267,-1.34069513215595,-0.112841062777463
"9032","Big6_Woo_24","22PU-3055",-6.13683828914999,2.16873413359137,NA,NA
"9033","Big6_Urb_24","21PU-0163",-6.14013092639438,-1.60687817415895,1.75577051532089,-4.5249942002765
"9034","Big6_Urb_23","IL2021-35723",-6.14293665429364,1.16374644347738,-3.72466979706488,-1.39685311502904
"9035","Big6_Fre_24","22PU-1080",-6.14461911502005,0.8219151656835,NA,NA
"9036","Big6_Fre_24","19-13978",-6.14570580603817,3.24872650400249,NA,NA
"9037","Big6_Prn_24","22PU-1101",-6.15166845057954,0.0910474916749084,-0.506531716447513,NA
"9038","Big6_Laf_23","22PU-1031",-6.15296201807709,0.505315139078779,3.54961141963696,NA
"9039","Big6_Vin_23","22PU-3054",-6.16383070262155,2.16879676248204,1.67716940504648,NA
"9040","Big6_Woo_23","19-26709",-6.16658883719047,0.285834847819142,-5.74014814738397,-0.821109739789687
"9041","Big6_Laf_23","X17-1039-68-7-1-12",-6.17060790608558,-0.352627395289789,1.61810526958223,NA
"9042","Big6_Woo_24","19-26456",-6.17748453345957,1.35917680889267,NA,NA
"9043","Big6_Fra_23","22PU-1305",-6.1793798323747,1.47631108111535,NA,NA
"9044","Big6_Laf_23","22PU-1227",-6.18261479815517,-0.237807998591811,-0.768514863301135,NA
"9045","Big6_Woo_23","2020-15726",-6.18508634134351,0.347680359464099,2.14635299091975,-1.29003669201768
"9046","Big6_Msn_24","NY12512-1-6-05-1542",-6.18938327889578,-1.68116580756248,NA,NA
"9047","Big6_Msn_24","NY12006-2-1-7",-6.19204422209823,-2.47390747464082,NA,NA
"9048","Big6_Prn_24","2251",-6.19622407802079,-4.82161623877215,0.937512298150096,NA
"9049","Big6_Neo_24","2240",-6.19704896418958,-2.00986992596544,0.0451089066942716,-1.64518587020521
"9050","Big6_Urb_23","X17-1584-7-6-1-4",-6.20520009463153,1.65119569435188,1.25941654135078,-2.13835604089443
"9051","Big6_Fre_24","X17-1584-7-6-1-10",-6.21513641303597,0.222699702543722,NA,NA
"9052","Big6_Msn_24","NY12308-1-18-09-1449",-6.2189961252084,-2.57687052067221,NA,NA
"9053","Big6_Urb_24","X15-1141-5-20-1-4",-6.21958785195036,2.71758115615304,-0.392736397819923,-1.94690622640615
"9054","Big6_Fre_24","22PU-1305",-6.22317573032192,2.83566201195008,NA,NA
"9055","Big6_Urb_24","2215",-6.23039120295948,-3.27959518738718,0.0824768584430235,0.219258918468076
"9056","Big6_Prn_23","IL2021-34113",-6.23167443890405,-0.414668992124289,-4.32353375841251,-0.838360758968531
"9057","Big6_Urb_24","X17-1673-29-3-5-1",-6.2323942412932,-2.60668963469409,-0.941019584822104,-1.1031078121966
"9058","Big6_Laf_23","2257",-6.23468134922868,-1.09970084608803,2.94993212172033,NA
"9059","Big6_Prn_24","IL2021-36639",-6.24514501396034,2.12907296520864,-0.462416638150185,NA
"9060","Big6_Fra_24","IL2021-44005",-6.24584092875962,0.222541209113135,NA,NA
"9061","Big6_Neo_24","OH20-17-3",-6.25333870468386,1.92383118836131,1.37727768220815,0.760101966915097
"9062","Big6_Mas_23","IL2021-37737",-6.25465088496277,-0.543481325050216,-1.91052902954424,-0.570683458851731
"9063","Big6_Prn_24","2253",-6.25660515277697,-1.81029967417399,-0.0684885184883939,NA
"9064","Big6_Fre_23","22PU-1031",-6.25792212570321,0.860009879529963,NA,NA
"9065","Big6_Prn_23","22PU-1305",-6.25874499121674,-0.817939924012251,0.817010616822713,5.17218412245224
"9066","Big6_Urb_23","X16-1067-134-8-5-1",-6.25931854359064,1.21298126502919,1.23392135041626,1.97820122560275
"9067","Big6_Fre_23","2020-16102",-6.26156745513701,0.31674705487664,NA,NA
"9068","Big6_Vin_23","21PU-0042",-6.26300165765931,0.832214091623118,-0.855329663301053,NA
"9069","Big6_Prn_24","21PU-0071",-6.26369749119309,-1.05127135066277,0.282166557975771,NA
"9070","Big6_Woo_24","2020-10275",-6.26395629429354,0.461264367857419,NA,NA
"9071","Big6_Woo_23","19-18725",-6.26414556236116,0.0498164462662726,-2.05524025269058,-1.72808301454688
"9072","Big6_Msn_24","22PU-1427",-6.26468571715184,0.971376874749831,NA,NA
"9073","Big6_Vin_23","22PU-3055",-6.2658708092136,2.16610617052226,2.63999830687763,NA
"9074","Big6_Fre_24","19-10123",-6.26693890333579,1.63454160200428,NA,NA
"9075","Big6_Mas_23","22PU-3451",-6.26846709860561,-0.185359443968194,0.0215398514497509,1.25291432833412
"9076","Big6_Woo_23","X16-1067-132-1-1-1",-6.2704932327693,0.378167863722036,-1.46361645614303,-1.61898830911905
"9077","Big6_Fra_23","22PU-1385",-6.27801508775347,0.424412367382576,NA,NA
"9078","Big6_Fre_23","X16-1092-7-6-5-1",-6.28029875743588,0.230283336311762,NA,NA
"9079","Big6_Fra_24","22PU-1385",-6.2828618162048,1.19381276669658,NA,NA
"9080","Big6_Mas_23","OH21*118-15",-6.29300444214729,-1.43966788484986,-0.658721396616957,-1.2035308812316
"9081","Big6_Fra_23","22PU-3329",-6.29380351862196,0.836871096197307,NA,NA
"9082","Big6_Fra_24","22PU-1176",-6.29416435767818,0.628645383194549,NA,NA
"9083","Big6_Laf_23","OH19*101-1",-6.29528746810501,0.512026352738063,-0.283559244418003,NA
"9084","Big6_Laf_23","OH20-17-42",-6.29998059902061,-0.976855452244375,-1.09006723579477,NA
"9085","Big6_Urb_24","X16-1042-128-13-5-1",-6.32044352643821,0.577173446124621,3.29111472777833,0.303284865015753
"9086","Big6_Ith_23","22PU-1305",-6.33219838947948,1.57286335220624,NA,NA
"9087","Big6_Prn_23","19-18837",-6.33350173653571,1.32071089821424,0.230302239361299,1.78381041549567
"9088","Big6_Woo_23","X16-1081-22-11-3-13",-6.33467763630936,0.82570972093405,0.804190412623503,0.978177238697369
"9089","Big6_Prn_24","IL16LCSDH-10-T-2665-41",-6.33571487436912,-0.816005162144229,-0.204126764560133,NA
"9090","Big6_Prn_24","2254",-6.33872332798957,-0.0232622252171708,0.946634349069746,NA
"9091","Big6_Ith_23","X15-1141-51-12-5-11",-6.33994327394994,-2.78383064111427,NA,NA
"9092","Big6_Urb_23","IL2021-16726",-6.34425989556448,0.721786163224227,-1.38725344305359,-0.313236538222221
"9093","Big6_Ith_23","X16-1081-22-11-3-13",-6.34562116453774,1.24448397334701,NA,NA
"9094","Big6_Woo_24","19-14933",-6.35387786545476,1.18411407389541,NA,NA
"9095","Big6_Urb_24","X17-1673-29-3-5-6",-6.35628416205416,-3.43068615909564,-0.641030571195511,-2.24636496742681
"9096","Big6_Laf_23","19-21760",-6.35665673613634,-0.175383168891112,-4.20468333730939,NA
"9097","Big6_Laf_23","21PU-0154",-6.3572287958454,0.114327986876465,3.40710288510098,NA
"9098","Big6_Woo_23","2020-40034",-6.36239736551863,-0.014534838633495,-2.26314010682375,-0.015129541355023
"9099","Big6_Fra_23","22PU-3117",-6.36560220516486,2.07290954605479,NA,NA
"9100","Big6_Fra_24","22PU-3329",-6.36922199659254,0.741150768663454,NA,NA
"9101","Big6_Laf_23","2020-10275",-6.36967367105432,0.564229025379947,-2.77752241211143,NA
"9102","Big6_Prn_23","19-21467",-6.37555859672285,0.133044452285466,-0.780195472419959,0.427795065581618
"9103","Big6_Woo_23","22PU-3112",-6.37587627173158,-0.10438841138574,3.22005394231304,2.36120005188956
"9104","Big6_Vin_23","22PU-3112",-6.3761047727861,1.03377808423605,2.31972584743555,NA
"9105","Big6_Laf_23","2220",-6.37635695571749,-1.95212293699727,2.38905843293752,NA
"9106","Big6_Prn_24","22PU-1427",-6.38169540098567,2.10079757299817,-0.793762328675699,NA
"9107","Big6_Urb_23","X16-1047-72-18-5-1",-6.38302918388694,1.70142498284236,1.1176079979498,-0.386494305983655
"9108","Big6_Urb_23","2020-2864",-6.38749240328171,0.800719997431476,-3.90364517486573,-1.42520701322452
"9109","Big6_Woo_23","19-26456",-6.39290932462724,0.452640693852675,-4.42757626037646,-1.9429612322439
"9110","Big6_Fre_24","OH20-8-108",-6.39414162419476,-1.2194820299037,NA,NA
"9111","Big6_Fra_23","OH21-117-72",-6.39452172773641,-1.45830751904758,NA,NA
"9112","Big6_Mas_23","22PU-3086",-6.39556637896332,-1.98835753432309,0.744987485697743,-0.110901411084547
"9113","Big6_Vin_23","X15-1073-34-20-5-7",-6.39951875679661,0.677234864722756,-0.567522408235781,NA
"9114","Big6_Ith_23","22PU-1172",-6.40304419957795,-0.0380101032435502,NA,NA
"9115","Big6_Ith_23","22PU-1122",-6.40407115419592,0.604891040378198,NA,NA
"9116","Big6_Laf_23","19-18153",-6.40442506615486,-0.123123041368626,-2.01485557036931,NA
"9117","Big6_Laf_23","X14-1205-147-13-5",-6.40517308217457,0.346180977524316,1.08929322506742,NA
"9118","Big6_Urb_24","X17-1584-7-6-1-8",-6.40969297679936,-1.13544225831909,1.60471756572693,-1.53222585352024
"9119","Big6_Laf_23","2445",-6.40981916537508,0.260414862125084,-0.633881178971329,NA
"9120","Big6_Msn_24","22PU-1101",-6.41120826995519,0.735393891658692,NA,NA
"9121","Big6_Msn_24","X17-1085-16-17-3-4",-6.41218039967539,-0.741921494371144,NA,NA
"9122","Big6_Fre_24","22PU-3117",-6.41582733335623,2.75402883286261,NA,NA
"9123","Big6_Woo_23","OH19-62-43",-6.41748638556731,-0.118528323770913,-0.243280527810612,-1.61789231527054
"9124","Big6_Prn_23","22PU-3470",-6.42203146679108,1.9464955730995,1.65026453857467,5.18389113274513
"9125","Big6_Msn_24","21PU-0176",-6.42366621557962,-0.738057464708531,NA,NA
"9126","Big6_Mas_23","19-18826",-6.42412058270742,0.648112450979659,-1.15107962476392,-0.491864754955416
"9127","Big6_Mas_23","2020-2101",-6.4281505024563,-0.448742187507107,-2.70152183031186,-1.1624691163602
"9128","Big6_Urb_24","X17-1078-4-20-1-1",-6.42995181408205,-0.543537978905079,0.0467377207213858,-1.33516802899243
"9129","Big6_Woo_24","22PU-3451",-6.43069881599209,1.40246621118876,NA,NA
"9130","Big6_Neo_24","OH20-1-110",-6.43429918512678,-0.824737874173372,-2.99910401470289,-1.18447261059195
"9131","Big6_Fre_23","2020-2101",-6.43534505154138,-0.75251295774837,NA,NA
"9132","Big6_Fra_23","22PU-1172",-6.4471273431667,-0.0900799245500492,NA,NA
"9133","Big6_Fre_23","NY12302-2-14-01-1441",-6.44891012165142,-6.82836604947937,NA,NA
"9134","Big6_Woo_24","IL2021-37737",-6.45286365971385,0.156347736298746,NA,NA
"9135","Big6_Prn_23","IL2021-13707",-6.45590625605657,-0.771328437454715,-2.93773515818308,-1.21175465699437
"9136","Big6_Mas_23","12-26004",-6.45671999107302,-0.442286859372599,-2.55696317142036,-2.08879751010162
"9137","Big6_Urb_24","2430",-6.46273347872073,-4.12393764607471,-0.290157983935527,1.55544581859132
"9138","Big6_Prn_24","NY15116-01-06-01-1804",-6.46359473660284,-1.7489812512385,-0.894851888433748,NA
"9139","Big6_Woo_23","IL16LCSDH-04-T-2659-232",-6.46672231965169,0.615324707841175,0.0379858295129453,-0.337851042497921
"9140","Big6_Neo_24","MI22R109",-6.46759003106184,-3.73366039133167,-1.08069401159541,-2.31516850178872
"9141","Big6_Neo_24","2221",-6.46797303683912,-1.56432543217454,1.15509272158068,-0.892710373678002
"9142","Big6_Fre_24","22PU-3313",-6.47135869096552,1.92078063003993,NA,NA
"9143","Big6_Msn_24","22PU-3109",-6.47442969926135,0.814911353858099,NA,NA
"9144","Big6_Urb_24","2259",-6.47580968667361,-2.72034017588215,0.114503526098453,-0.722722803514102
"9145","Big6_Fra_24","22PU-3117",-6.4871334046346,1.50779657355548,NA,NA
"9146","Big6_Fra_24","22PU-1099",-6.49349631589248,0.895112746944149,NA,NA
"9147","Big6_Prn_24","19-14856",-6.49523259918111,0.0542767366475286,-1.92143075278577,NA
"9148","Big6_Fre_24","X15-1141-53-2-5-2",-6.50530018545343,-2.08089051070921,NA,NA
"9149","Big6_Ith_23","22PU-1366",-6.5053851273627,-0.327644368583423,NA,NA
"9150","Big6_Prn_23","IL2021-24241",-6.50850505333526,1.65166814235915,-1.36896376220788,0.347818105385304
"9151","Big6_Fre_23","22PU-3425",-6.510672555155,2.14014242497162,NA,NA
"9152","Big6_Laf_23","2229",-6.51365732428418,-0.31937139196998,3.20124264484584,NA
"9153","Big6_Urb_23","OH21-117-72",-6.51719958623026,-0.205284500261344,0.491778270289336,-3.53023899663393
"9154","Big6_Woo_24","19-17546",-6.52291458079167,-0.455424975644786,NA,NA
"9155","Big6_Urb_23","2020-7021",-6.52932922572525,-0.719552663803961,-1.3914485151796,2.74315289746278
"9156","Big6_Fra_23","X15-1073-36-20-3-4",-6.53104894089747,-0.00530055898985192,NA,NA
"9157","Big6_Prn_24","22PU-1048",-6.53263693781914,-2.44538518679111,-1.44597315915823,NA
"9158","Big6_Neo_24","2252",-6.53416020412123,-1.64674008136671,-1.4576538647403,-1.27900425375932
"9159","Big6_Msn_24","22PU-3304",-6.53440617167782,1.59297339947708,NA,NA
"9160","Big6_Urb_24","2233",-6.53475052744963,2.01798227291136,-1.99448556000938,-1.4657381742728
"9161","Big6_Woo_24","OH18*48-106",-6.54620618534142,-0.858601830796668,NA,NA
"9162","Big6_Urb_23","X14-1209-140-12-1",-6.55026117278602,0.191916171367035,0.9667542595833,-1.05012293944617
"9163","Big6_Neo_24","2418",-6.55068050332725,-1.43188288890115,-0.731858784210646,1.19883487564493
"9164","Big6_Prn_23","22PU-3425",-6.55433285666061,1.22394611057863,2.47969366137648,1.79847087588235
"9165","Big6_Fre_23","19-26709",-6.55467901313617,-0.00973643113657786,NA,NA
"9166","Big6_Neo_24","MI22R142",-6.56080663583429,-1.19563204441058,1.88210447927099,-2.86957202584401
"9167","Big6_Woo_23","IL2021-16452",-6.563138815131,0.168888112696642,-1.04596392977585,-0.861597688838552
"9168","Big6_Msn_24","22PU-3117",-6.56609948762249,0.87533313236794,NA,NA
"9169","Big6_Msn_24","IL2021-44005",-6.57739272958222,-0.122094028789755,NA,NA
"9170","Big6_Urb_23","19-19205",-6.58141928108759,2.32993033898065,-2.69707763903875,-4.05272854879409
"9171","Big6_Woo_23","22PU-1031",-6.5844657936394,0.713179590948563,3.6192277508694,5.21961347287841
"9172","Big6_Woo_24","19-26709",-6.58498089869376,0.467315511243763,NA,NA
"9173","Big6_Fre_24","2244",-6.59012528845333,-2.47865119675291,NA,NA
"9174","Big6_Woo_24","22PU-1081",-6.59288767733885,1.02501776913027,NA,NA
"9175","Big6_Ith_23","22PU-1182",-6.60800992525875,0.893492300728288,NA,NA
"9176","Big6_Ith_23","19-13451",-6.60818927268556,-0.0694288145661553,NA,NA
"9177","Big6_Laf_23","2235",-6.61187680774333,-0.263541338963419,-0.615576939027803,NA
"9178","Big6_Msn_24","22PU-1176",-6.61198911289321,0.196748376005368,NA,NA
"9179","Big6_Vin_23","19-14856",-6.61586549611696,-0.00450055174020675,-4.59971043593776,NA
"9180","Big6_Prn_23","2020-10275",-6.61751239226557,-0.324612587393931,-3.4171236546888,2.27739714412828
"9181","Big6_Woo_24","22PU-1101",-6.62624768001645,1.63028585922643,NA,NA
"9182","Big6_Vin_23","19-18957",-6.63088010391282,-0.59039665931464,-6.04103439074206,NA
"9183","Big6_Mas_23","22PU-3055",-6.63140305211462,-0.0984738968812457,1.20427837709,-0.016333111363824
"9184","Big6_Neo_24","21PU-0290",-6.64815475060112,-3.77357040406536,-0.676685048995409,-2.94729966734948
"9185","Big6_Urb_24","2243",-6.65147102125294,-0.196959803884521,-0.349032831899581,-1.90564824904961
"9186","Big6_Fre_24","22PU-1048",-6.66075596303459,0.561626345478416,NA,NA
"9187","Big6_Msn_24","22PU-3070",-6.6669908540379,1.82033634877192,NA,NA
"9188","Big6_Woo_23","IL2021-27466",-6.67085868123491,0.144672334310732,-0.483320542052436,-0.120075512236361
"9189","Big6_Prn_23","NY12397-1-4-13",-6.67500499067017,-0.580825584774658,-0.0408225818359558,-2.79161332080109
"9190","Big6_Woo_23","22PU-1227",-6.67881164069426,-0.227248333227491,-0.281969989966429,5.02724191867862
"9191","Big6_Mas_23","22PU-3456",-6.68238492430995,0.176427893145034,0.495726961647541,3.98307419741931
"9192","Big6_Neo_24","X17-1584-7-6-1-4",-6.68995454572576,1.53603607503203,1.32056442149485,-2.45468602792157
"9193","Big6_Laf_24","NY99056-161-O",-6.69164548140547,-12.7139689740917,6.37118119854783,1.50579356844301
"9194","Big6_Msn_24","X15-1073-35-7-1-1",-6.69360896594458,0.122161433586908,NA,NA
"9195","Big6_Woo_23","19-10123",-6.69375675202014,0.0363665494757187,-3.39582418363298,0.667556004614851
"9196","Big6_Urb_23","21PU-0051",-6.69728818970392,-1.47862170863029,0.100453621988578,1.02976671127936
"9197","Big6_Fre_23","X15-1085-57-9-3-6",-6.70475233267321,1.24904076830702,NA,NA
"9198","Big6_Vin_23","22PU-3451",-6.70944991543669,1.36376859902513,0.394129144439896,NA
"9199","Big6_Fra_24","19-18957",-6.71528288251354,-0.143490582185507,NA,NA
"9200","Big6_Woo_24","NY11014-9-25-1319",-6.71664252940911,-4.79424279372887,NA,NA
"9201","Big6_Laf_23","22PU-1076",-6.72475488698218,0.329985601401315,4.28785332801571,NA
"9202","Big6_Prn_24","OH21-1-20",-6.72514321898306,-1.92171235959925,-0.784607274062719,NA
"9203","Big6_Fre_23","21PU-0183",-6.73222174838423,-0.783694823964341,NA,NA
"9204","Big6_Prn_23","19-18156",-6.73440448070441,0.795216750484908,3.27055089552317,-1.01156739968273
"9205","Big6_Fra_23","19-18826",-6.74395292528279,1.37099825628907,NA,NA
"9206","Big6_Fre_24","22PU-1076",-6.74809810511252,-0.216264056255105,NA,NA
"9207","Big6_Woo_24","NY12508-1-7-15-1536",-6.75092094726036,-0.652706233690384,NA,NA
"9208","Big6_Fre_24","2449",-6.75196371001836,-2.41135629484894,NA,NA
"9209","Big6_Msn_24","IL2021-46132",-6.752103079925,-0.738679628530877,NA,NA
"9210","Big6_Prn_24","22PU-1366",-6.75232425475752,-1.0752116150529,-2.10497717638135,NA
"9211","Big6_Vin_23","22PU-3109",-6.75953576073997,1.52654356973664,1.14593669308636,NA
"9212","Big6_Woo_23","19-14845",-6.7648661160106,-0.0998822728074719,-4.77024903014571,0.00469525593280833
"9213","Big6_Urb_24","X16-1002-4-3-3-1",-6.77115884771751,-4.55880259264801,-0.71420862128171,-0.77007809457752
"9214","Big6_Mas_23","22PU-3070",-6.77479893816807,0.924729581247182,1.33737366585437,-1.32283703820439
"9215","Big6_Prn_23","2020-2864",-6.77495612974573,1.12927182296332,-3.58101786076508,-0.466473962366098
"9216","Big6_Msn_24","NY12508-1-7-15-1536",-6.78249217073451,-0.25530547235155,NA,NA
"9217","Big6_Prn_24","2258",-6.78561669865608,0.0524464218205427,-1.12443320523892,NA
"9218","Big6_Prn_24","NY12308-1-18-09-1449",-6.78609463161088,-6.43849945030708,3.37519678846652,NA
"9219","Big6_Neo_24","X16-1082-62-2-5-11",-6.80021859638876,-2.16621578295425,2.23138476178151,1.03457336750614
"9220","Big6_Woo_24","2409",-6.81447010752181,-1.43077472754999,NA,NA
"9221","Big6_Msn_24","NY16058-01-06-1900",-6.81711639084043,0.571745150956714,NA,NA
"9222","Big6_Urb_24","MI20R0096",-6.81774211867645,-6.4310489197105,1.74316065141156,-3.54763761422151
"9223","Big6_Msn_24","X16-1081-22-11-3-13",-6.81796056500878,0.778457159658143,NA,NA
"9224","Big6_Ith_23","22PU-3425",-6.82052279392912,2.39473596456932,NA,NA
"9225","Big6_Fre_23","19-10123",-6.8286821663227,-0.410840848877674,NA,NA
"9226","Big6_Urb_24","22PU-3329",-6.82951865613672,1.4789113000405,2.66130833459361,4.03288662421538
"9227","Big6_Woo_23","22PU-3111",-6.82955147281755,0.686391139148832,2.08400915129455,1.52818829948728
"9228","Big6_Fre_23","22PU-3329",-6.83088101634884,0.442616329569614,NA,NA
"9229","Big6_Fre_23","X16-1067-134-8-5-1",-6.83577418113947,0.938794262613317,NA,NA
"9230","Big6_Laf_23","22PU-1385",-6.84049383062492,0.418174960748965,-2.57530822420187,NA
"9231","Big6_Prn_24","IL2021-35723",-6.84179648639466,1.05639634021347,-2.38522878766957,NA
"9232","Big6_Woo_23","21PU-0157",-6.85367364681353,-0.406090853319268,-1.31472184343713,1.25145461133764
"9233","Big6_Fra_24","22PU-3112",-6.85416329089583,0.468698818742434,NA,NA
"9234","Big6_Fre_24","NY15148-01-01-10-1860",-6.86194036708853,-2.87669194116858,NA,NA
