"","germplasm","predicted.value_grain_yield","predicted.value_test_weight","predicted.value_heading_time","predicted.value_plant_height","predicted.value_maturity","std.error_grain_yield","std.error_test_weight","std.error_heading_time","std.error_plant_height","std.error_maturity"
"461","22PU-3110",78.3064239101043,56.3483231019609,128.947168039928,38.209971493474,160.336235317819,5.12881580971312,0.775935952900965,3.74837262744519,1.66518212094785,3.49068518513568
"462","X17-1079-87-8-3-3",78.2574595460775,53.1748768562497,128.499719414785,32.9671934416784,158.77396834295,5.04849539550313,0.762580328836468,3.76381570635988,1.74630241334162,3.35792189998662
"463","2020-6254",78.2403086720596,56.6681042028058,126.76982515417,33.1148666890596,160.997875982769,5.16432781285187,0.777805405655815,3.7477497148136,1.66262635353867,3.62705148904132
"464","22PU-3447",78.2030204989768,56.9719792725597,128.846935197084,38.9020896119991,160.510449692109,5.12114029005281,0.775020158696649,3.74756288781196,1.66215735117956,3.49732658961223
"465","20PU-0001",78.1891042490755,55.9196657943675,128.13206663416,34.2107050220447,160.787240507663,5.11888565752931,0.775646285958207,3.74668546409913,1.65309949701742,3.5199668308756
"466","OH20-110-17",78.1460364720823,55.0354138196481,126.987543716073,34.454086889388,160.8601705687,5.13746159100599,0.774614086168977,3.74669090079405,1.65221899772353,3.57639084974584
"467","2020-2334",78.1188742268831,55.8644062033176,125.764937150181,37.2259780433013,157.923232922945,5.15081446304715,0.775843513078532,3.74795797819797,1.66094829126792,3.58999102263011
"468","22PU-3107",78.1126161051446,57.2955820948871,129.72825124835,37.3968722236337,160.290473282546,5.00164645241266,0.75447030860881,3.74268468650452,1.62306512997699,3.49536786994944
"469","2020-16035",78.0542443667255,57.1079783033563,124.943295414031,37.8339026104741,157.880271193448,5.1619126980477,0.777284418790434,3.74761930839874,1.6622129197362,3.58128166691377
"470","2245",78.0432160393288,54.083154626077,129.412562205663,33.6204447175045,159.656880857498,5.15948534748645,0.779221073443707,3.74815164225292,1.66932664361753,3.62726243223731
"471","2020-2864",78.0316380816373,56.7713565981107,125.161944941066,35.6017763283798,158.383808154533,5.16127286089992,0.773939109787344,3.74778637849512,1.65845855856932,3.60354600560105
"472","2222",78.0280032146498,57.4023475872903,128.425021148842,40.4093682401519,160.760794567582,5.17093832114726,0.779326297686298,3.74812889382573,1.67048691181161,3.72821556455899
"473","22PU-1047",78.0116516043108,56.4745482809381,128.849452090831,37.5957630998247,160.242196382835,5.04219004007849,0.763893710262564,3.76310756736616,1.73512880418608,3.34875951872114
"474","22PU-3152",77.9819504087669,54.8815361505754,128.363715464336,34.2347676878608,160.294761755711,5.14134472617764,0.777913157267231,3.74810965255409,1.67058495868494,3.5209785754451
"475","OH20*46-96",77.9761987470591,56.4849135886283,128.021871916736,38.0398527616416,158.58030380221,5.15496017908938,0.774457908885895,3.74696775073005,1.6556256310009,3.69572756316252
"476","X16-1092-7-6-5-1",77.9305165082744,57.1758279343819,127.423864731703,36.5318799510777,160.800892520031,5.15741053965894,0.777015232340133,3.74833660012267,1.66740229221361,3.53523399477269
"477","X17-1085-16-15-3-3",77.9152520139727,55.6311039071231,127.888276132729,36.6230925585093,158.553828222087,5.03754841400454,0.761010532226043,3.75750099243741,1.76182231722023,3.36499735524809
"478","X16-1008-42-10-3-1",77.9098204061873,57.1775571023296,129.655126185888,37.832809673761,159.148790234708,5.18521288302655,0.777314593219462,3.74871907612562,1.66842947935271,3.66393144227134
"479","OH19*101-1",77.8564786155034,56.8887941941323,128.711369024386,34.2864286563411,161.301652382444,5.01916809046654,0.755714955975818,3.7420439187944,1.62168219656938,3.65682913814077
"480","X17-1584-7-17-5-8",77.8478919199182,57.4440640145468,128.786490605074,35.1611323755275,159.572126143236,5.04449497450871,0.763355048433019,3.7634594307845,1.74528545490021,3.36009453232683
"481","X15-1079-130-7-5",77.8221802875174,56.121549632361,129.705710885116,37.1234048246181,160.198020570051,5.03334977543474,0.758456630137304,3.74298971035803,1.62660945743895,3.594035156517
"482","2020-10001",77.8027325540956,58.2616594870078,127.030929087734,35.9973817450039,157.991388314156,5.1654274519734,0.779679290850306,3.74796732385063,1.66761810896103,3.58216948150712
"483","22PU-1048",77.7902969881626,55.1288476394447,127.574957166536,39.2195130256514,160.340701613117,5.03595746655717,0.761666263106844,3.75449455303073,1.73276999969081,3.34690636067003
"484","OH18*104-99",77.7782216553311,57.0157834473185,126.430070987989,38.8946989713124,159.023848266714,5.01654540182042,0.755840838376167,3.74223946615544,1.62199403992424,3.67226510284322
"485","19-14845",77.7684923480492,56.3705458919281,125.25076396611,36.4926902188699,157.970310302218,5.14163455916456,0.774968856379064,3.74790924206593,1.65997731285457,3.60570739044285
"486","22PU-3329",77.7623279382418,57.3001161652862,130.759479928096,40.0734681915954,163.173947657791,4.9444170083503,0.747460883819725,3.74905861959912,1.64823087091036,3.27124282721663
"487","OH19*103-77",77.7428095536482,54.0500389391804,130.914019948638,34.0885970211705,160.500752146699,4.99208176305052,0.75458783076936,3.74179152737887,1.61888334274943,3.49658469433018
"488","19-21848",77.6427048844511,57.2420725273689,125.97673787365,35.3550067556366,157.106672648419,5.03945145979372,0.758851643358823,3.74294660061667,1.62696510050636,3.6068322848387
"489","X16-1067-134-8-5-1",77.6313887034409,57.2648215930467,129.713169197345,38.0467351454747,159.587561001027,5.16287993335974,0.778721660930633,3.74801458763665,1.66991504690855,3.54982822861805
"490","19-10123",77.6153031024887,57.1851750037267,125.832878262992,37.4480154038063,157.750351613082,5.02595288536862,0.758244184671467,3.74281428552076,1.62431811238417,3.56473506254969
"491","2233",77.5233906300197,57.0854388898237,128.028976084574,34.5372402025298,157.57013486248,5.18411671267,0.781861728627054,3.74828030713544,1.66991053471288,3.58642686854057
"492","OH20-3-5",77.4992008245627,55.5328153997192,129.693666959193,38.0459346854911,159.852551872682,5.20974150334377,0.782738429221136,3.75231131797529,1.69471639924306,3.65183116710734
"493","OH19-62-43",77.4247177709981,56.524785183179,128.669767272922,34.1799518675762,158.781238632974,5.03088734461156,0.75806146194702,3.7424054852011,1.62018944128592,3.70022423177581
"494","22PU-3262",77.4005764336552,56.6235959667711,128.778875034907,43.8232252258857,160.138279559645,5.026292205031,0.757685057389601,3.7425532630733,1.6329198371902,3.62540241823219
"495","2020-2010",77.359176957119,56.3200098647735,125.415815301506,35.3881687254386,157.485416888981,5.15221823021741,0.775454920938488,3.74765831248577,1.65929434485881,3.60271250721698
"496","21PU-0183",77.3570852331737,55.7799918656605,130.697296103148,33.1592233978516,158.370936310006,5.24348870379852,0.784338832204518,3.75118252384289,1.71500659345744,3.66161375936158
"497","IL2021-13707",77.3527063969048,55.4240212565915,125.89991463729,34.6164402882621,156.341680685112,5.04385881685318,0.761058367472774,3.75587132170162,1.75131700557875,3.36148361665073
"498","X17-1085-16-17-3-4",77.3174274308948,55.0210271453575,128.271375380759,36.2555314004125,159.879050409895,5.03315618253338,0.760980320515742,3.75542887523185,1.74223872538835,3.35928049841698
"499","X16-1002-4-11-1-7",77.2930107116012,54.0090956542371,128.261289821962,33.9755424181836,158.661280323487,4.94923288498261,0.746837857069693,3.7449334940396,1.64299278389476,3.27098182311321
"500","OH20-94-25",77.2522799217139,56.4430794756162,127.51627887599,35.7029038279409,160.33454403378,5.16197083691523,0.776902706437959,3.7469406711286,1.65638914208421,3.68597306830795
"501","2020-12665",77.2299100147426,57.2664869837699,126.296110138738,37.6976474857477,158.31574667034,5.1599857657873,0.775992471444445,3.7479901034803,1.6642728539628,3.61919868355768
"502","19-23855",77.1989727861029,57.9748361619849,126.419852051179,37.8815873960529,157.960545266733,5.14739715633079,0.778459968119033,3.74797334103048,1.66664511561364,3.57898145843469
"503","22PU-3470",77.1369581969439,59.5611468318682,129.114127920307,41.0743439269885,159.128067350886,5.06416752525945,0.763851549254553,3.76628761795639,1.75188314009164,3.3716810732478
"504","21PU-0015",77.1349712843608,55.035809027335,130.069412506014,35.5274484957845,161.248876345951,5.23681515921581,0.790768245891278,3.75512874672329,1.72944027305287,3.57148408429261
"505","19-13713",77.1232545564395,57.7266163167752,126.214740636749,38.7912095578185,157.834012281424,5.16459790927989,0.780325189242276,3.7483832072768,1.7032526808668,3.6072126988709
"506","2020-10435",77.0922650574789,56.7710936280572,126.506656336529,34.556745508,157.110504444774,5.1742105959145,0.780105843319843,3.74797877061224,1.66910694589795,3.63007035998227
"507","19-18153",77.0715585153932,57.0743250202066,127.631831517722,36.7397911447214,157.452582044456,5.04377312642314,0.76045911235932,3.74287555137601,1.62733571676945,3.62823628703142
"508","X17-1584-7-6-1-10",77.0333711833188,57.0365953538632,129.338492557931,33.846617436284,161.663647144848,5.05330922822639,0.762169571836364,3.75517306644028,1.74313079009351,3.35568595644471
"509","22PU-1176",76.9867414213653,56.9083092282071,130.602139480727,38.3736202170672,160.993235127422,5.08627918347915,0.765419773640736,3.76790092330104,1.76111803066724,3.36919224140511
"510","19-26456",76.9640786737041,57.3173432302329,126.067374673927,35.2035330497485,157.742424271328,5.16842983851993,0.777803720058017,3.74786659872496,1.66235087508455,3.61768649861147
"511","22PU-3456",76.9185136909139,56.8374431643411,129.092309333626,40.0908419269465,160.233118491863,5.17670017849564,0.782945404773489,3.75348427321727,1.70023724515939,3.49822598711299
"512","2020-12650",76.8942000231765,57.5304797566395,127.693247973477,36.8519569853362,158.963281082311,5.15459912626763,0.778452845860826,3.74806066389584,1.66535398723403,3.5959674185455
"513","21PU-0071",76.8868568130828,55.8159380910018,130.207547932006,34.7684782468844,160.121717507669,5.12717320698987,0.774265159745023,3.74670321989154,1.65205190506907,3.56440388921864
"514","19-17662",76.8864465257828,56.6926744044091,127.016675993508,37.531578014344,158.893537681285,5.0304234355554,0.758297387183473,3.74266198461203,1.62596324490443,3.56679356321838
"515","22PU-1227",76.8725340900766,56.4778701447475,127.83614323049,40.2344238436016,158.698166315159,5.19348426545585,0.780937911716401,3.74824976071415,1.67252561841903,3.64610609823929
"516","IL2021-37737",76.8686456615473,55.9160796164139,125.56124869179,34.792925261411,156.901287089752,5.04435650174332,0.765269652761093,3.75624921845377,1.74723901502109,3.37029343770015
"517","22PU-3111",76.8330244617722,58.0297840632746,129.076556994402,38.2871606861903,160.568272976739,5.02035268065771,0.761819963253555,3.75439809253853,1.7337710010309,3.34757173201746
"518","22PU-3086",76.7857812941876,54.6528694444258,129.525468458558,35.295941781386,160.786964263717,5.15094636392883,0.780371292834799,3.74801788374476,1.66929107256062,3.505753456486
"519","X15-1085-56-15-3-10",76.709472555124,56.847036233721,128.903666361757,35.1042937239514,160.088095640516,5.15636675434623,0.777887488237244,3.74818618310021,1.66828357850191,3.54229995996347
"520","NY15141-01-02-01-1830",76.6880893519191,56.8208701901905,126.443049448188,35.690195035009,158.23322019896,4.93845225625661,0.746782766091584,3.74458753216203,1.64262906766248,3.2698244186783
"521","P2136",76.5715497690522,55.2050256448199,129.623761932203,36.1125791131619,158.858472013473,4.94778650143246,0.746688723368056,3.7459816005652,1.64086315713897,3.27057219625804
"522","22PU-3451",76.566490745013,56.512028953563,128.659653290213,37.3171123673979,160.205399519681,5.01033200487281,0.757108649090049,3.74223766697225,1.62791022382448,3.49968617761828
"523","22PU-3473",76.5250721472008,59.5724866254369,128.631446871457,43.5213833264918,159.810512224044,5.15169530999112,0.775004800626206,3.74785764398395,1.66053930935269,3.59697652123335
"524","22PU-1033",76.4057441704402,56.5779813798455,129.153331288326,42.0999396108454,160.894865861509,5.23186552905239,0.78829091775621,3.75090641510238,1.71987312087907,3.62660304111136
"525","22PU-3123",76.3177163194327,57.1922082075852,130.593316259651,36.3476101544507,160.34636810797,5.02468273353156,0.755994870458889,3.74389949737181,1.62641674731851,3.69565969830741
"526","2020-16102",76.3003739510179,57.5398438078854,125.384964141087,37.6782100263631,157.534578537242,5.15193791931402,0.779283036297916,3.74809892053642,1.6666438444857,3.59375615507185
"527","19-12926",76.2780558578177,58.1004401707526,125.959196334391,38.2827684935824,157.677920554787,5.19597416688962,0.78300429415076,3.748365141517,1.6759867907578,3.60137206682419
"528","22PU-3109",76.2415069712312,57.084668333929,129.219466781759,37.5081970687429,160.452954609548,5.12561276201381,0.775236229354114,3.74747544633645,1.65967483920903,3.50039571130793
"529","22PU-1101",76.1360237046479,57.6109672773267,128.453647544374,38.0943094930422,160.570291992644,5.01888446825824,0.760560413750913,3.75520257410206,1.73026820040561,3.34630876894697
"530","19-14617",76.1103120222555,56.7013514822628,124.743064845323,36.7725728829033,158.479527357251,5.16593901072421,0.780110648176097,3.74801225611295,1.66515723996688,3.6027341589957
"531","22PU-3112",75.9683472636034,56.4691207353488,130.114349760999,38.202990395448,159.90777944497,5.1710568301202,0.77641831991254,3.74786783725624,1.6633300931358,3.6687716189789
"532","19-14856",75.9350525352406,56.0009586770715,124.893476613539,35.0320112404999,156.477891718437,5.06231151635308,0.772586419204017,3.75231737820318,1.70277783576608,3.31804078033747
"533","22PU-3055",75.8745474656581,56.5325944995075,130.492659691303,36.1144952570834,160.349256068222,5.17009391117376,0.780988423190643,3.74982252897165,1.69670828277872,3.49841592123805
"534","22PU-3054",75.7301820023096,56.5436539117916,129.855501837111,34.5450087830356,160.472016602522,5.00615769159428,0.756054145171763,3.74215736800053,1.62701034225765,3.50352543339317
"535","19-14933",75.6903248874915,57.8124114170469,125.248368027863,39.0436991412634,158.138419113465,5.0276812100908,0.757944310051514,3.74281740560013,1.62441430420828,3.59720698841512
"536","21PU-0165",75.5256546892276,55.2456692517426,128.315634497454,36.0891149294736,161.825432164788,5.03030938403509,0.756743119799011,3.74230163006255,1.6273350688004,3.63091554929438
"537","X15-1073-34-20-5-7",75.5112746770525,56.7213349820944,128.308189895428,40.2675235036232,159.410162566656,5.1526416453387,0.77660429545726,3.74824599580314,1.66367152000059,3.58208323437963
"538","19-13978",75.4659499791528,58.7266387351481,124.137965251729,36.5979727559804,157.600214422806,5.15604128194256,0.775012074486504,3.74714062453006,1.6551048495536,3.61384581424939
"539","2258",75.4536877320106,56.3560778108678,127.95654325937,33.7422010051278,156.050869946789,4.95137004105859,0.749718362665297,3.7437310771329,1.63278211968535,3.36880751379971
"540","22PU-1305",75.449506314696,58.2383754420026,128.878591704891,42.0393617735541,161.108898998157,5.04154342862067,0.762137138983093,3.75497038501239,1.74342230900679,3.35042739756066
"541","22PU-1099",75.3457001165705,57.4019986443543,128.081938130854,36.069855149665,160.282866008994,5.01768806066233,0.761099500787037,3.75532349571851,1.73923577069145,3.34872466262511
"542","NY12512-1-6-05-1542",75.306016668127,55.2995667544281,132.173050099741,37.461199901351,162.853570851893,4.88541841146644,0.739811804885761,3.7407673341013,1.59584354968823,3.27032524117559
"543","X15-1141-5-20-1-4",75.3003284564307,56.8210282706048,128.620180887262,34.5272899670266,161.034801296648,5.18917702764218,0.783186952877216,3.74884084531748,1.6750866920392,3.64413958871969
"544","19-26709",75.1520732494511,57.1318439612317,124.282188373013,35.9754382352025,157.822378657718,5.03414746982088,0.759192162287989,3.74302464326938,1.62961235936007,3.59562706322296
"545","22PU-1182",75.0513541512853,57.4315907816324,128.620173540215,34.6350376697261,160.497325450238,5.24499506950016,0.787728156901043,3.75086864387357,1.7140832111656,3.61076717238874
"546","NY12512-1-6-17-1544",75.0243528764658,56.1118005437554,133.454486453618,37.0161862248131,163.603692143632,4.93177617586625,0.747125649459143,3.75220036401943,1.64160395925634,3.26979989803388
"547","22PU-1172",74.9992464934976,56.3430852856983,132.700189993991,36.877025009482,160.523454819509,5.06691761795089,0.76276079554938,3.76487716001794,1.75981802994651,3.36476400945868
"548","OH18*105-13",74.9220963483237,55.8199811143484,126.267834624301,36.6568597887759,159.854562627892,5.00963445865072,0.755171109420058,3.74208206069127,1.62266053002302,3.60393637802708
"549","12-26004",74.8130892708538,55.9253411328632,124.647552589622,34.5141188600933,156.089624427183,4.9499687712146,0.74938537633652,3.74254062023263,1.6179304118747,3.31744800231424
"550","2020-10275",74.7592888418761,57.1486382810767,125.990165996625,38.2654275532939,158.923283479564,5.17125743088238,0.780008453584786,3.74827271912662,1.66998633214273,3.58672090300919
"551","19-19205",74.6992200145586,57.7318229510923,126.375103962419,33.0018197143909,158.282185748331,5.18179206998795,0.778302664779173,3.74847631408491,1.66797595982104,3.64033756496056
"552","2020-7917",74.6398518245021,57.2221083775051,124.865291466579,36.1829983580829,157.838934436615,5.15885666267457,0.78020307334955,3.74858990556053,1.66974278573769,3.59214504598789
"553","21PU-0051",74.6279160327075,55.5616545679428,128.759531014824,37.8943085244269,160.602117740121,5.27163521574478,0.792781694772166,3.75125744066953,1.72417853119465,3.61076497496985
"554","19-18826",74.6052572648458,57.3913379408937,126.952094359317,35.4687391850339,159.4262675066,5.03377776259349,0.758303916720055,3.74299901183484,1.62547816268919,3.61413630506598
"555","NY12302-2-14-01-1441",74.5818881412518,54.2699079564571,133.866535283772,35.1883657243875,167.266334939164,4.88465359769542,0.740060842391018,3.74079333340327,1.59491240549543,3.27102941770735
"556","19-17546",74.5816798365077,56.1943916296965,124.746331698,37.0872355628847,158.050834285014,5.17356774583699,0.779847927064289,3.74843405394831,1.66767502931662,3.56462157251044
"557","22PU-1031",74.5714084652215,57.8384566140234,131.422339888519,41.8553653713398,162.139859730056,5.04925001921102,0.763346822423942,3.77680986551499,1.74574684282685,3.36267935611553
"558","19-15017",74.4639462397533,57.174588145615,124.85513873132,36.5869519085628,158.56638641879,5.16716790083876,0.779024122479855,3.74792736254359,1.66528729117003,3.59962294084258
"559","22PU-3304",74.4567540693996,58.8786614815439,128.47853982255,43.4609365715936,160.253219126341,5.15437446805118,0.777430077231461,3.74786312290564,1.66459526693449,3.58215329724033
"560","22PU-1248",74.3437659573858,56.9414481524581,126.505989615896,36.917416038694,157.456497356613,5.05281438810306,0.763230401888389,3.75736826904964,1.76668709079381,3.35924766449356
"561","X15-1073-36-20-3-4",74.1339297845723,56.9224746120033,127.983917962886,38.1574138361211,160.246263192152,5.13948125736146,0.777261738999749,3.74786120135505,1.66370876660447,3.56653373282525
"562","19-18837",74.0802670441531,57.5508303271111,128.134103144316,37.1893500893832,157.851811111286,5.03314604600578,0.758154812661396,3.74277614941484,1.62632022783383,3.65961203293787
"563","22PU-1081",73.8831174256508,57.5088825137162,132.734856288001,40.2539272303975,162.208046223494,5.02949661380784,0.761038593151316,3.7828455436551,1.75749354764319,3.36382042678329
"564","21PU-0042",73.8719660697259,57.5304531968709,128.735096722062,35.1086206070187,159.993740079201,5.15135861124305,0.777574712093495,3.74784731995861,1.66600773186997,3.61226496220091
"565","22PU-0104",73.8092950904388,55.8259351263633,128.645353848054,33.68517585227,160.553874071967,4.94341858733889,0.747304868443276,3.74844434434479,1.64760926253236,3.27163093331504
"566","2020-2101",73.7373542978595,56.2558110418719,124.431589733844,34.6101147776519,158.025670955949,5.1663584333873,0.77650765789885,3.74857128234852,1.66433725667252,3.60971276223767
"567","22PU-1379",73.7248033950236,57.1381236781662,127.415035194161,38.8674656778542,160.107652837483,5.04100097993367,0.763485738116693,3.75586158641677,1.75250072128774,3.35567014314976
"568","22PU-3070",73.6667625407425,57.9523504483974,130.599855548533,35.6486868027406,160.074681102166,5.24274408737511,0.789401981367644,3.75296837516108,1.73451271342464,3.69981361805135
"569","22PU-3117",73.6631894086283,58.108432514657,130.044752582658,43.8891457467438,160.824878966369,5.19273347003458,0.780336622170177,3.74832350992184,1.67061211730327,3.681712144943
"570","22PU-1385",73.6245057118355,57.0389254075076,126.232186121607,36.5895088944351,159.170028381995,5.14973408897078,0.77772605996738,3.74784702461846,1.65999662975033,3.53827278335566
"571","NY12398-2-16-07-03W-1580",73.564538329192,56.3082572589158,130.990707903275,33.4239908643914,163.147379939361,4.88426996576949,0.739327698361296,3.74062691505241,1.59717940166865,3.27072530844165
"572","22PU-1427",73.5606133757436,57.0890516916564,127.106663505912,33.3806773405041,159.238019369201,5.07242212161052,0.762831725404028,3.75665912053035,1.76257552416631,3.37665845836533
"573","OH20*49-18",73.5110912870271,57.0584927199198,128.441582256324,35.3592959082072,159.991062132532,5.17016026560687,0.778307461820138,3.74707648705568,1.65709220850571,3.72776388852699
"574","X16-1067-132-1-1-1",73.4724572136285,57.0217899175691,128.31366427864,34.7547462249015,159.589814997133,5.15416164960938,0.778557452054765,3.74820723594655,1.66878603043206,3.57063384252604
"575","22PU-1391",73.3699461612454,57.6695258298292,127.234475127515,36.7380945834845,159.496609810194,5.05213399060947,0.763184473667285,3.7557852257229,1.75047070119538,3.35513316786958
"576","21PU-0176",73.3171840440021,54.7901395757331,129.110964032556,35.6382731295122,161.575804143863,5.24595342026945,0.789649888163012,3.75095780868513,1.72026635692359,3.61196862708791
"577","22PU-1155",73.182573647087,56.7615063292465,128.998316340262,40.0258447723251,160.721494960007,5.03961722572091,0.760709819153279,3.75546382351748,1.75345393814759,3.36465076979379
"578","22PU-3389",73.0065596063072,57.9448807795558,128.073604206714,37.1420185401028,160.610665646533,5.04703111538554,0.76215097552141,3.76423373996787,1.75059072462297,3.36324435596596
"579","NY12457-1-8-02",72.9799546759644,54.8000757823107,131.041053706522,35.2415132600886,164.290884358974,4.88618515544201,0.739780030969436,3.74003791024609,1.59413454369015,3.27056916256595
"580","22PU-3153",72.9277456658636,54.5940514186191,128.387377025357,35.3361247455771,159.578723440226,5.15695173561628,0.778413068422405,3.74780189217406,1.6643132960171,3.54539350430627
"581","22PU-3313",72.8145197444034,57.7815535864946,128.96930705195,40.7473735797167,160.42903902489,5.06267632026099,0.76212861859326,3.76446247324762,1.74460512994785,3.36657551469156
"582","22PU-1122",72.7547998582578,57.1706542093885,129.442512161733,35.8838762711534,159.1948128869,5.27330812203619,0.7887252794194,3.75087609251867,1.71876465332757,3.69154622495012
"583","X16-1081-22-11-3-13",72.5820388520629,57.8243148389973,128.180872812498,36.7527311356391,160.407224212139,5.18819993878882,0.783039485757924,3.7487223126151,1.67810013188383,3.62798246563051
"584","X16-1077-48-9-3-1",72.446619243836,58.6229942568978,129.736834917311,41.1670316025381,159.460905520732,5.18028632693456,0.781141906074243,3.74843541959747,1.66829719915793,3.5987260599762
"585","22PU-1347",72.3050780814315,56.8223781893945,128.153311190973,37.942910702976,160.909596532537,5.03910112127895,0.761730836399059,3.75661708688805,1.75073985472043,3.36730779037673
"586","22PU-1366",72.2536486531939,56.5491287210849,124.888688618152,36.7694494979841,159.151387732693,4.93721637211366,0.746824303776071,3.74510669553941,1.64605954236702,3.27051352967708
"587","22PU-1342",71.7554883562519,56.9604708615599,127.513046485921,39.3048505009178,160.980064493817,5.05001718578011,0.763423641183925,3.76379233272598,1.74654320100296,3.35778319207868
"588","22PU-1322",71.6654272076236,57.868178627671,128.580039383249,43.8942195395942,160.706885593043,5.04037865703215,0.761511262350778,3.75542604322065,1.73969025824611,3.36217512686375
"589","22PU-1075",71.6352570155379,55.5092570592742,130.686977639365,40.5526080881299,160.91415263953,5.16791720477303,0.77691627074881,3.74796799287257,1.66301090638083,3.57827782126871
"590","22PU-3425",71.6234290041389,58.2318021350308,129.872742361023,38.5558530114809,161.096272337267,5.26971405778785,0.788196942305331,3.75122871655535,1.7201824698563,3.75031770579292
"591","22PU-1193",71.300413914969,56.8778255663264,127.576816798099,41.8404620279228,160.269954191669,5.04604390690707,0.760943769111145,3.75676869406726,1.76457240166873,3.37263569705982
"592","X15-1073-35-7-1-1",70.790308874681,56.713733385885,128.262103540756,38.702541863708,160.120656092481,5.14285167501243,0.775540177263745,3.7482855479749,1.66615639777839,3.57689940951831
"593","19-18957",70.7339118352798,56.7060175975897,124.553311849919,35.5902498346962,157.752447105754,5.15369590477261,0.77586645253081,3.74798340480446,1.66457972097122,3.58653172302481
"594","NY99056-161-O",69.4165714020988,54.268377261612,134.852235934644,38.5789726043956,163.767834404818,4.89036681811773,0.740484720581622,3.74181213179262,1.59502048538841,3.2712767907422
"595","22PU-1217",69.3734325599938,57.3465463975093,128.131200653648,39.0055558696668,161.349714167826,5.05620390254173,0.762903887536481,3.76383819012614,1.74188711841141,3.36232664985868
"596","22PU-3166",68.6256306041085,57.4883347111002,126.827510900843,43.9068072690595,161.53933114518,5.25775139178476,0.787377029667942,3.751544531442,1.72476391139352,3.6907388749854
"597","19-13451",68.3577270980571,56.4662207025785,127.169557556978,37.963866708089,158.820894167471,5.1773967635409,0.782676628486531,3.7482719374548,1.67080684103667,3.60793076336965
"598","22PU-3048",68.3012218875939,56.4033851881054,127.444531090251,38.4519023432487,160.647019067874,5.17462821637829,0.778397232949412,3.74800091558711,1.66633022439612,3.67232528123438
"599","22PU-1022",68.2017816871365,57.7188347231506,126.793969524525,47.807397676237,159.907075726269,5.27801038644086,0.783869919109544,3.75064145037306,1.70852432229685,3.69483817711346
"600","22PU-3012",67.404994290137,56.5903853797706,127.641064241006,40.3482085016505,159.921764842103,5.20540387359791,0.781875060571392,3.74858529286206,1.67386125273974,3.6870632983197
"601","22PU-3251",66.448813436255,56.7148494512959,128.802320200559,34.6777316353669,160.323954368534,5.18363830266076,0.778388485410702,3.74841284685158,1.66812148657819,3.65892403815092
"602","X15-1141-51-12-5-11",65.057778577821,52.4005531359382,130.458665057281,37.277990809738,161.311265576019,4.94246477522828,0.747677239572127,3.74684704707199,1.64823026808844,3.27147228296865
"603","22PU-1188",64.9132537914619,56.5918467012185,129.337997028023,46.5176938418048,160.356088753982,5.18031232311836,0.780219299716105,3.74851637211999,1.67098754788781,3.61980122546603
