"","germplasm","predicted.value","std.error","status","trait"
"2226","OH19-135-38",34.5953795718211,1.62402837727031,"Estimable","plant_height"
"2227","OH19*138-14",39.7743725019327,1.62730746813842,"Estimable","plant_height"
"2228","OH19-145-14",37.693761851497,1.60572137365227,"Estimable","plant_height"
"2229","OH19-161-70",34.6405259677882,1.59284056904998,"Estimable","plant_height"
"2230","OH19-167-5",36.442459790444,1.59417367752619,"Estimable","plant_height"
"2231","OH19-46-83",34.5045300403762,1.61900858761616,"Estimable","plant_height"
"2232","OH19-62-43",34.1799518675762,1.62018944128592,"Estimable","plant_height"
"2233","OH19-71-5",36.8973915400428,1.61960870010432,"Estimable","plant_height"
"2234","OH20-110-17",34.454086889388,1.65221899772353,"Estimable","plant_height"
"2235","OH20-1-110",35.346186695181,1.65371952797633,"Estimable","plant_height"
"2236","OH20-1-12",33.8422137482294,1.60533266946292,"Estimable","plant_height"
"2237","OH20*13-104",39.4479219339263,1.62522770085279,"Estimable","plant_height"
"2238","OH20-16-18",35.0975461988091,1.6564999544226,"Estimable","plant_height"
"2239","OH20-16-3",35.6974406197743,1.64330954157171,"Estimable","plant_height"
"2240","OH20-17-110",37.1483977974508,1.60426069210242,"Estimable","plant_height"
"2241","OH20-17-3",36.7448871405047,1.60392995613271,"Estimable","plant_height"
"2242","OH20-17-42",36.4156410993199,1.60398838367492,"Estimable","plant_height"
"2243","OH20-17-66",33.8417968881323,1.60516486997005,"Estimable","plant_height"
"2244","OH20-18-51",35.8392402927896,1.65548965804454,"Estimable","plant_height"
"2245","OH20-1-98",37.9461684895109,1.65419490206989,"Estimable","plant_height"
"2246","OH20-21-15",33.1930715700536,1.6536954960534,"Estimable","plant_height"
"2247","OH20-22-43",37.2438685909584,1.65239833477915,"Estimable","plant_height"
"2248","OH20-22-66",36.4281503358177,1.6563470259885,"Estimable","plant_height"
"2249","OH20-23-86",36.1933657660594,1.65584218415812,"Estimable","plant_height"
"2250","OH20*24-51",36.6123987007341,1.63551278037153,"Estimable","plant_height"
"2251","OH20*28-21",39.01026981281,1.68125133540139,"Estimable","plant_height"
"2252","OH20-3-5",38.0459346854911,1.69471639924306,"Estimable","plant_height"
"2253","OH20-36-108",36.5919415796976,1.63871999388984,"Estimable","plant_height"
"2254","OH20-36-80",37.3645433042102,1.6570294187509,"Estimable","plant_height"
"2255","OH20*44-72",37.6494791033508,1.60395792955971,"Estimable","plant_height"
"2256","OH20*46-96",38.0398527616416,1.6556256310009,"Estimable","plant_height"
"2257","OH20*4-84",35.6084954776654,1.60763688749422,"Estimable","plant_height"
"2258","OH20*49-18",35.3592959082072,1.65709220850571,"Estimable","plant_height"
"2259","OH20-8-108",37.1918343688788,1.60500504045025,"Estimable","plant_height"
"2260","OH20-8-28",36.300613716959,1.64868768842678,"Estimable","plant_height"
"2261","OH20*92-110",40.9730036623032,1.66019195100517,"Estimable","plant_height"
"2262","OH20*92-43",38.7063729164981,1.65347581672993,"Estimable","plant_height"
"2263","OH20-94-25",35.7029038279409,1.65638914208421,"Estimable","plant_height"
"2264","OH20-96-116",35.2368988643385,1.61232725801055,"Estimable","plant_height"
"2265","OH20-96-99",35.520191081705,1.62251634285931,"Estimable","plant_height"
"2266","OH20-98-32",35.0967690457578,1.6277033466899,"Estimable","plant_height"
"2267","OH21-111-85",39.5887216101251,1.74857521702803,"Estimable","plant_height"
"2268","OH21*111-93",38.6790666122551,1.74471659371545,"Estimable","plant_height"
"2269","OH21-112-104",35.4592700717611,1.74484436023846,"Estimable","plant_height"
"2270","OH21-115-96",37.2883089443202,1.75754712477743,"Estimable","plant_height"
"2271","OH21-116-41",38.7530597401178,1.75188503697397,"Estimable","plant_height"
"2272","OH21-116-81",36.1990739907437,1.7662925357737,"Estimable","plant_height"
"2273","OH21-117-101",35.5166458938221,1.7622366126076,"Estimable","plant_height"
"2274","OH21*117-102",32.8866394416635,1.7542760181469,"Estimable","plant_height"
"2275","OH21-117-111",34.0464025485389,1.74107378152607,"Estimable","plant_height"
"2276","OH21-117-72",33.5471000895279,1.7439162105219,"Estimable","plant_height"
"2277","OH21*117-94",36.4400319889706,1.74864292999106,"Estimable","plant_height"
"2278","OH21*118-15",33.7437392156659,1.75017785280575,"Estimable","plant_height"
"2279","OH21*118-41",35.2714523086718,1.74569242876819,"Estimable","plant_height"
"2280","OH21*118-45",36.009727524101,1.75570332583889,"Estimable","plant_height"
"2281","OH21-1-20",34.6578570570958,1.73935836365999,"Estimable","plant_height"
"2282","OH21-15-27",39.4699970624019,1.75562635131882,"Estimable","plant_height"
"2283","OH21-15-73",39.1714916622197,1.75073971858082,"Estimable","plant_height"
"2284","OH21-2-32",33.2637920397936,1.74693499958219,"Estimable","plant_height"
"2285","OH21-2-74",33.7124474538397,1.74751735170295,"Estimable","plant_height"
"2286","OH21*4-97",37.3314185272747,1.74597278100661,"Estimable","plant_height"
"2287","OH21-5-47",34.5721730043268,1.74951520415912,"Estimable","plant_height"
"2288","OH21-8-3",35.8012957468835,1.74695751623101,"Estimable","plant_height"
"2289","OH21*88-10",34.8771982935053,1.77177085987176,"Estimable","plant_height"
"2290","OH21-90-2",35.5880466491811,1.74299761872294,"Estimable","plant_height"
"2291","OH21-91-33",32.5237252244875,1.75543576206222,"Estimable","plant_height"
"2292","OH21-91-64",31.5107463449163,1.73190055013675,"Estimable","plant_height"
"2293","OH21-92-54",34.5270895140573,1.74809181452299,"Estimable","plant_height"
"2294","OH21*96-47",37.748779265797,1.75432778400834,"Estimable","plant_height"
"2295","P2136",36.1125791131619,1.64086315713897,"Estimable","plant_height"
"2296","SC13S26",36.3196143579225,1.59558032421989,"Estimable","plant_height"
"2297","X14-1006-98-19-1",38.4604390973097,1.75102750466531,"Estimable","plant_height"
"2298","X14-1008-92-13-3",36.093682125671,1.62958886411118,"Estimable","plant_height"
"2299","X14-1027-131-19-5",36.0893957642702,1.62765109253693,"Estimable","plant_height"
"2300","X14-1031-103-4-1",35.2282264931587,1.6229505762124,"Estimable","plant_height"
"2301","X14-1031-104-7-3",37.5214358614811,1.62862297387673,"Estimable","plant_height"
"2302","X14-1107-95-18-5",35.9388900394937,1.62383861037481,"Estimable","plant_height"
"2303","X14-1107-95-19-5",37.3805224958466,1.62931849229961,"Estimable","plant_height"
"2304","X14-1110-80-12-1",35.3609971355761,1.62898767482046,"Estimable","plant_height"
"2305","X14-1147-137-4-1",36.4797476253464,1.62889914047394,"Estimable","plant_height"
"2306","X14-1147-158-14-5",34.0418656905923,1.62864058947314,"Estimable","plant_height"
"2307","X14-1205-147-13-5",38.6278033114035,1.62647212517512,"Estimable","plant_height"
"2308","X14-1205-147-16-1",38.3499290463156,1.62876841858317,"Estimable","plant_height"
"2309","X14-1206-52-2-1",38.4364977753306,1.62575926776926,"Estimable","plant_height"
"2310","X14-1209-140-12-1",36.8537700720763,1.62420823156344,"Estimable","plant_height"
"2311","X14-1209-141-18-3",37.300841551435,1.63032628660962,"Estimable","plant_height"
"2312","X14-1217-49-11-1",37.7720345097874,1.62416941503961,"Estimable","plant_height"
"2313","X14-1305-15-7-3",38.4159397537127,1.65700563781667,"Estimable","plant_height"
"2314","X15-1004-24-1-1-7",38.035715572078,1.67143269755005,"Estimable","plant_height"
"2315","X15-1004-24-4-5-1",37.4447336337499,1.6467042843437,"Estimable","plant_height"
"2316","X15-1004-24-6-3-7",39.1713099140227,1.64408659536711,"Estimable","plant_height"
"2317","X15-1071-40-17-5-8",38.7354726632347,1.64522115091189,"Estimable","plant_height"
"2318","X15-1073-34-20-5-7",40.2675235036232,1.66367152000059,"Estimable","plant_height"
"2319","X15-1073-35-7-1-1",38.702541863708,1.66615639777839,"Estimable","plant_height"
"2320","X15-1073-36-20-3-4",38.1574138361211,1.66370876660447,"Estimable","plant_height"
"2321","X15-1073-37-1-1-1",34.8089018502094,1.66675151158856,"Estimable","plant_height"
"2322","X15-1079-130-7-5",37.1234048246181,1.62660945743895,"Estimable","plant_height"
"2323","X15-1085-56-15-3-10",35.1042937239514,1.66828357850191,"Estimable","plant_height"
"2324","X15-1085-56-15-3-11",35.6486594832082,1.65997714009497,"Estimable","plant_height"
"2325","X15-1085-56-15-3-2",34.7672602969215,1.64493672952168,"Estimable","plant_height"
"2326","X15-1085-56-15-3-8",36.9827739737665,1.66059075922588,"Estimable","plant_height"
"2327","X15-1085-57-3-5-13",37.5394391528466,1.6618340061975,"Estimable","plant_height"
"2328","X15-1085-57-9-3-6",35.5721657999118,1.64959081291752,"Estimable","plant_height"
"2329","X15-1091-49-2-3",33.8954123747688,1.62735209189331,"Estimable","plant_height"
"2330","X15-1091-98-18-3",36.5605618521048,1.62413187978591,"Estimable","plant_height"
"2331","X15-1118-27-1-3",37.1151693165356,1.62915816770174,"Estimable","plant_height"
"2332","X15-1141-51-12-5-11",37.277990809738,1.64823026808844,"Estimable","plant_height"
"2333","X15-1141-5-20-1-4",34.5272899670266,1.6750866920392,"Estimable","plant_height"
"2334","X15-1141-53-1-5-10",35.8115074516056,1.66663526355291,"Estimable","plant_height"
"2335","X15-1141-53-2-5-2",40.5688889076968,1.60584702839759,"Estimable","plant_height"
"2336","X15-1143-59-3-1-4",37.5180639893794,1.64293518187268,"Estimable","plant_height"
"2337","X16-1002-4-11-1-7",33.9755424181836,1.64299278389476,"Estimable","plant_height"
"2338","X16-1002-4-3-3-1",35.1578146521131,1.60754286150313,"Estimable","plant_height"
"2339","X16-1007-30-19-5-1",35.454264637198,1.66842590490528,"Estimable","plant_height"
"2340","X16-1008-42-10-3-1",37.832809673761,1.66842947935271,"Estimable","plant_height"
"2341","X16-1016-35-3-1-1",36.9367693525823,1.66855684853606,"Estimable","plant_height"
"2342","X16-1016-36-11-3-1",36.9882906077087,1.66098101090857,"Estimable","plant_height"
"2343","X16-1021-131-19-1-1",35.6971564713967,1.67018787921436,"Estimable","plant_height"
"2344","X16-1021-131-2-5-8",38.5708893208496,1.64353415144536,"Estimable","plant_height"
"2345","X16-1021-13-13-3-5",36.0157492288398,1.64831670480834,"Estimable","plant_height"
"2346","X16-1021-13-17-5-10",37.1081127511224,1.66817834268245,"Estimable","plant_height"
"2347","X16-1021-84-20-3-1",36.7850449016485,1.64554552724761,"Estimable","plant_height"
"2348","X16-1021-84-8-5-1",37.9481651888716,1.67054768840259,"Estimable","plant_height"
"2349","X16-1022-82-2-3-1",37.1026155485616,1.64878554486362,"Estimable","plant_height"
"2350","X16-1023-25-11-1-1",38.7989495221732,1.66664406086538,"Estimable","plant_height"
"2351","X16-1023-26-15-1-6",40.745762780156,1.66749106780667,"Estimable","plant_height"
"2352","X16-1023-26-16-1-10",36.6333334711393,1.66902580043722,"Estimable","plant_height"
"2353","X16-1023-26-16-1-4",38.0152144054212,1.66793758994254,"Estimable","plant_height"
"2354","X16-1023-26-19-1-8",41.143852215948,1.60683586287205,"Estimable","plant_height"
"2355","X16-1023-86-4-5-1",36.9850360673152,1.66580175930094,"Estimable","plant_height"
"2356","X16-1026-45-1-5-10",38.184504963225,1.66985854500952,"Estimable","plant_height"
"2357","X16-1026-46-9-3-1",39.2933453135953,1.64847085038146,"Estimable","plant_height"
"2358","X16-1030-123-17-1-1",34.0862704355383,1.66248227925167,"Estimable","plant_height"
"2359","X16-1042-128-13-5-1",35.7219961838906,1.66830907010086,"Estimable","plant_height"
"2360","X16-1047-72-18-5-1",35.9101649647377,1.67224819712761,"Estimable","plant_height"
"2361","X16-1067-132-1-1-1",34.7547462249015,1.66878603043206,"Estimable","plant_height"
"2362","X16-1067-134-8-5-1",38.0467351454747,1.66991504690855,"Estimable","plant_height"
"2363","X16-1068-33-3-5-4",36.2436212284144,1.66816123805156,"Estimable","plant_height"
"2364","X16-1077-48-9-3-1",41.1670316025381,1.66829719915793,"Estimable","plant_height"
"2365","X16-1079-65-13-5-1",38.1237828702381,1.60110624342761,"Estimable","plant_height"
"2366","X16-1079-73-15-3-2",34.72228349163,1.66978953239364,"Estimable","plant_height"
"2367","X16-1081-22-11-3-13",36.7527311356391,1.67810013188383,"Estimable","plant_height"
"2368","X16-1082-62-2-5-11",37.5525493603439,1.64502233177765,"Estimable","plant_height"
"2369","X16-1086-117-2-5-3",36.7872353140022,1.64257365536189,"Estimable","plant_height"
"2370","X16-1088-99-14-1-4",36.6332973811715,1.60793698301516,"Estimable","plant_height"
"2371","X16-1092-7-6-5-1",36.5318799510777,1.66740229221361,"Estimable","plant_height"
"2372","X16-3013-1-12-5",33.4732006869697,1.62732262916723,"Estimable","plant_height"
"2373","X17-1006-62-14-5-5",33.1675908195671,1.74488710780471,"Estimable","plant_height"
"2374","X17-1039-68-7-1-1",37.0778834356279,1.74212305044012,"Estimable","plant_height"
"2375","X17-1039-68-7-1-12",35.5541557161261,1.74651656160684,"Estimable","plant_height"
"2376","X17-1039-68-7-1-9",40.2038174927296,1.73974251025579,"Estimable","plant_height"
"2377","X17-1078-4-16-1-7",38.5918362723758,1.75367521935976,"Estimable","plant_height"
"2378","X17-1078-4-20-1-1",34.864563431685,1.74331475596782,"Estimable","plant_height"
"2379","X17-1078-4-20-1-11",34.4910732232281,1.74557600460589,"Estimable","plant_height"
"2380","X17-1078-4-20-1-4",36.0786624636893,1.73753969206349,"Estimable","plant_height"
"2381","X17-1078-4-20-1-7",36.1731544412884,1.75222400353186,"Estimable","plant_height"
"2382","X17-1079-87-14-5-4",33.8389994678991,1.74375918996848,"Estimable","plant_height"
"2383","X17-1079-87-8-3-3",32.9671934416784,1.74630241334162,"Estimable","plant_height"
"2384","X17-1085-16-15-3-3",36.6230925585093,1.76182231722023,"Estimable","plant_height"
"2385","X17-1085-16-17-3-3",36.7626075326503,1.76474502845109,"Estimable","plant_height"
"2386","X17-1085-16-17-3-4",36.2555314004125,1.74223872538835,"Estimable","plant_height"
"2387","X17-1085-17-11-1-3",36.3745883713552,1.73627390337932,"Estimable","plant_height"
"2388","X17-1096-113-1-1-11",36.4481093743685,1.75495277583109,"Estimable","plant_height"
"2389","X17-1096-113-1-1-2",35.4266196935796,1.75453096396735,"Estimable","plant_height"
"2390","X17-1096-113-1-1-6",36.3817604703805,1.74045989983655,"Estimable","plant_height"
"2391","X17-1276-30-16-5-4",34.619965662956,1.7568177022466,"Estimable","plant_height"
"2392","X17-1279-58-8-5-7",37.7561715669325,1.75494520042126,"Estimable","plant_height"
"2393","X17-1403-20-1-3-3",36.4918538036626,1.76599282783361,"Estimable","plant_height"
"2394","X17-1413-42-2-5-1",37.0878803154099,1.74418965254105,"Estimable","plant_height"
"2395","X17-1413-42-2-5-2",37.1819471174627,1.75776241664382,"Estimable","plant_height"
"2396","X17-1413-42-2-5-4",36.3099407650105,1.75748383867712,"Estimable","plant_height"
"2397","X17-1413-42-2-5-6",35.8906383660613,1.75455052471735,"Estimable","plant_height"
"2398","X17-1414-103-1-1-7",36.9921638412164,1.74821960781111,"Estimable","plant_height"
"2399","X17-1469-116-7-1-10",37.7286494109422,1.7555400793868,"Estimable","plant_height"
"2400","X17-1584-7-17-5-8",35.1611323755275,1.74528545490021,"Estimable","plant_height"
"2401","X17-1584-7-6-1-10",33.846617436284,1.74313079009351,"Estimable","plant_height"
"2402","X17-1584-7-6-1-4",33.4551355299386,1.74036273002282,"Estimable","plant_height"
"2403","X17-1584-7-6-1-8",35.0230274455536,1.75462801085646,"Estimable","plant_height"
"2404","X17-1601-103-11-5-1",32.8260192635328,1.75757480833058,"Estimable","plant_height"
"2405","X17-1601-103-6-3-4",35.2999980405573,1.75913337842198,"Estimable","plant_height"
"2406","X17-1633-99-8-1-3",38.2774847590207,1.75326233203474,"Estimable","plant_height"
"2407","X17-1640-114-17-5-4",36.0662957437116,1.75149348765081,"Estimable","plant_height"
"2408","X17-1640-114-17-5-7",34.778746465672,1.7527068333688,"Estimable","plant_height"
"2409","X17-1673-29-10-1-1",37.9356569960468,1.75092565848364,"Estimable","plant_height"
"2410","X17-1673-29-10-1-10",33.0114592315177,1.76328113067215,"Estimable","plant_height"
"2411","X17-1673-29-3-5-1",35.1708487552801,1.7447423779691,"Estimable","plant_height"
"2412","X17-1673-29-3-5-6",34.2898633650338,1.74760460818314,"Estimable","plant_height"
"2413","20PU-0001",160.787240507663,3.5199668308756,"Estimable","maturity"
"2414","21PU-0015",161.248876345951,3.57148408429261,"Estimable","maturity"
"2415","21PU-0026",161.060744180665,3.67222061781169,"Estimable","maturity"
"2416","21PU-0031",160.032772660569,3.36627112797893,"Estimable","maturity"
"2417","21PU-0033",160.430032536001,3.56185475089516,"Estimable","maturity"
"2418","21PU-0042",159.993740079201,3.61226496220091,"Estimable","maturity"
"2419","21PU-0046",160.241421625499,3.61297827608568,"Estimable","maturity"
"2420","21PU-0051",160.602117740121,3.61076497496985,"Estimable","maturity"
"2421","21PU-0058",159.700174652906,3.5969782392861,"Estimable","maturity"
"2422","21PU-0071",160.121717507669,3.56440388921864,"Estimable","maturity"
"2423","21PU-0072",159.725969690502,3.61715776472566,"Estimable","maturity"
"2424","21PU-0073",160.137347563899,3.27077355154951,"Estimable","maturity"
"2425","21PU-0104",161.389399690284,3.62425480713943,"Estimable","maturity"
"2426","21PU-0154",159.762697139891,3.59036148393628,"Estimable","maturity"
"2427","21PU-0157",157.8418122248,3.27148277466537,"Estimable","maturity"
"2428","21PU-0163",165.163027599283,3.27118138421292,"Estimable","maturity"
"2429","21PU-0165",161.825432164788,3.63091554929438,"Estimable","maturity"
"2430","21PU-0176",161.575804143863,3.61196862708791,"Estimable","maturity"
"2431","21PU-0183",158.370936310006,3.66161375936158,"Estimable","maturity"
"2432","21PU-0185",160.967457559537,3.58446091913935,"Estimable","maturity"
"2433","21PU-0280",160.079914559427,3.47270300704344,"Estimable","maturity"
"2434","21PU-0281",160.360481637952,3.26926331869475,"Estimable","maturity"
"2435","21PU-0282",160.499715157218,3.34298569779537,"Estimable","maturity"
"2436","21PU-0283",160.535243237112,3.26924009144516,"Estimable","maturity"
"2437","21PU-0284",159.672048819452,3.26895551747705,"Estimable","maturity"
"2438","21PU-0285",160.162590255306,3.48217475033944,"Estimable","maturity"
"2439","21PU-0286",159.006103484057,3.25461886200623,"Estimable","maturity"
"2440","21PU-0287",159.755856688745,3.26977607942529,"Estimable","maturity"
"2441","21PU-0288",160.450892754964,3.51003716806426,"Estimable","maturity"
"2442","21PU-0290",160.268383922572,3.26913244287132,"Estimable","maturity"
"2443","21PU-0292",160.155547553465,3.46803117395209,"Estimable","maturity"
"2444","21PU-0293",159.961916013558,3.45847623373251,"Estimable","maturity"
"2445","21PU-0294",159.975079608765,3.46864242183405,"Estimable","maturity"
"2446","21PU-0295",160.911446781309,3.2693601028927,"Estimable","maturity"
"2447","21PU-0296",160.512227466937,3.26927343373073,"Estimable","maturity"
"2448","21PU-0297",159.84538005339,3.26959541058576,"Estimable","maturity"
"2449","21PU-0298",160.267827318953,3.47843077835827,"Estimable","maturity"
"2450","21PU-0344",159.82815355196,3.65941089488366,"Estimable","maturity"
"2451","21PU-0467",160.148790605229,3.57202329042378,"Estimable","maturity"
"2452","21PU-0502",159.924794193528,3.64178752976571,"Estimable","maturity"
"2453","21PU-0507",160.639048605326,3.68051463519156,"Estimable","maturity"
"2454","21PU-0524",160.227410226104,3.64172499211474,"Estimable","maturity"
"2455","21PU-0532",161.028061706689,3.69118062444022,"Estimable","maturity"
"2456","21PU-0561",161.128444695366,3.67357517788761,"Estimable","maturity"
"2457","21PU-0645",160.037244081887,3.27118127430471,"Estimable","maturity"
"2458","21PU-0648",160.541639076771,3.58777376502964,"Estimable","maturity"
"2459","21PU-0673",160.296510188738,3.6642814514992,"Estimable","maturity"
"2460","21PU-0674",160.49905096676,3.66203929597716,"Estimable","maturity"
"2461","2201",159.313153159968,3.6381728147916,"Estimable","maturity"
"2462","2202",160.494263487508,3.35452434610953,"Estimable","maturity"
"2463","2203",160.89291714114,3.59604568069367,"Estimable","maturity"
"2464","2204",159.065202558579,3.58022819470565,"Estimable","maturity"
"2465","2206",159.156977918893,3.54870742251134,"Estimable","maturity"
"2466","2207",158.712459913119,3.61234790813518,"Estimable","maturity"
"2467","2208",160.807902618047,3.56793275700471,"Estimable","maturity"
"2468","2209",158.177418289681,3.59657211465349,"Estimable","maturity"
"2469","2210",161.423834885274,3.35524718862509,"Estimable","maturity"
"2470","2211",160.784647610532,3.52517893473165,"Estimable","maturity"
"2471","2212",159.609450378348,3.65094906979457,"Estimable","maturity"
"2472","2213",159.529996469208,3.66214685665001,"Estimable","maturity"
"2473","2214",160.420697503927,3.65603655054427,"Estimable","maturity"
"2474","2215",158.795579533779,3.58106098230979,"Estimable","maturity"
"2475","2216",158.676178462694,3.62083985537403,"Estimable","maturity"
"2476","2217",158.670882990112,3.63608860154814,"Estimable","maturity"
"2477","2218",159.905756210801,3.63819671348365,"Estimable","maturity"
"2478","2219",160.776557443573,3.52394401987393,"Estimable","maturity"
"2479","2220",159.535071985425,3.60774435383208,"Estimable","maturity"
"2480","2221",160.26398933719,3.36274423326034,"Estimable","maturity"
"2481","2222",160.760794567582,3.72821556455899,"Estimable","maturity"
"2482","2223",159.349406691728,3.6763944861571,"Estimable","maturity"
"2483","2224",158.663755978277,3.72999159273032,"Estimable","maturity"
"2484","2225",157.818661213775,3.64127122773968,"Estimable","maturity"
"2485","2226",160.516359178752,3.63842489913886,"Estimable","maturity"
"2486","2227",158.60919193269,3.64728525399133,"Estimable","maturity"
"2487","2228",160.485262614916,3.66311119619476,"Estimable","maturity"
"2488","2229",160.150499138383,3.66718166627695,"Estimable","maturity"
"2489","2230",158.176655285809,3.67526552019416,"Estimable","maturity"
"2490","2231",160.206880419655,3.67549730538386,"Estimable","maturity"
"2491","2232",158.754984235793,3.60872163769915,"Estimable","maturity"
"2492","2233",157.57013486248,3.58642686854057,"Estimable","maturity"
"2493","2234",158.289176107306,3.68393484642645,"Estimable","maturity"
"2494","2235",159.113287182104,3.61084582243704,"Estimable","maturity"
"2495","2236",156.684039105496,3.35659951520581,"Estimable","maturity"
"2496","2238",160.229291239533,3.57677763509382,"Estimable","maturity"
"2497","2239",160.182249903483,3.65672800167446,"Estimable","maturity"
"2498","2240",158.145355599966,3.36979681331948,"Estimable","maturity"
"2499","2241",158.711608367614,3.64125317757664,"Estimable","maturity"
"2500","2242",158.579973196096,3.64598049379636,"Estimable","maturity"
"2501","2243",159.516730649218,3.60026884046164,"Estimable","maturity"
"2502","2244",160.682649318915,3.52916442359844,"Estimable","maturity"
"2503","2245",159.656880857498,3.62726243223731,"Estimable","maturity"
"2504","2246",159.996659687368,3.57886592669743,"Estimable","maturity"
"2505","2247",160.659138525269,3.72923763604836,"Estimable","maturity"
"2506","2248",159.319581427039,3.67286921026271,"Estimable","maturity"
"2507","2249",158.643954887714,3.72771140694826,"Estimable","maturity"
"2508","2250",157.740396870772,3.63605087883152,"Estimable","maturity"
"2509","2251",160.793646237588,3.61546749417026,"Estimable","maturity"
"2510","2252",158.848741359508,3.61659371485537,"Estimable","maturity"
"2511","2253",160.642385394406,3.69458960076135,"Estimable","maturity"
"2512","2254",160.011360531512,3.63220343873726,"Estimable","maturity"
"2513","2255",158.333209329731,3.66398580127989,"Estimable","maturity"
"2514","2256",160.383611761172,3.67244221001331,"Estimable","maturity"
"2515","2257",158.709058526387,3.61232010273584,"Estimable","maturity"
"2516","2258",156.050869946789,3.36880751379971,"Estimable","maturity"
"2517","2259",158.6261395553,3.63209072657241,"Estimable","maturity"
"2518","2260",156.933537771306,3.36727222652007,"Estimable","maturity"
"2519","2261",157.600268467267,3.35758883296667,"Estimable","maturity"
"2520","2262",156.397615221137,3.36437710042104,"Estimable","maturity"
"2521","2263",160.463418694008,3.36757639033013,"Estimable","maturity"
"2522","22PU-0104",160.553874071967,3.27163093331504,"Estimable","maturity"
"2523","22PU-1001",159.935487754423,3.59068180956534,"Estimable","maturity"
"2524","22PU-1002",159.99948927755,3.6047214150016,"Estimable","maturity"
"2525","22PU-1020",161.213572935178,3.66838945775229,"Estimable","maturity"
"2526","22PU-1022",159.907075726269,3.69483817711346,"Estimable","maturity"
"2527","22PU-1031",162.139859730056,3.36267935611553,"Estimable","maturity"
"2528","22PU-1033",160.894865861509,3.62660304111136,"Estimable","maturity"
"2529","22PU-1047",160.242196382835,3.34875951872114,"Estimable","maturity"
"2530","22PU-1048",160.340701613117,3.34690636067003,"Estimable","maturity"
"2531","22PU-1062",159.59178282312,3.35025835730771,"Estimable","maturity"
"2532","22PU-1075",160.91415263953,3.57827782126871,"Estimable","maturity"
"2533","22PU-1080",163.403458928004,3.36206292476331,"Estimable","maturity"
"2534","22PU-1081",162.208046223494,3.36382042678329,"Estimable","maturity"
"2535","22PU-1099",160.282866008994,3.34872466262511,"Estimable","maturity"
"2536","22PU-1101",160.570291992644,3.34630876894697,"Estimable","maturity"
"2537","22PU-1122",159.1948128869,3.69154622495012,"Estimable","maturity"
"2538","22PU-1155",160.721494960007,3.36465076979379,"Estimable","maturity"
"2539","22PU-1172",160.523454819509,3.36476400945868,"Estimable","maturity"
"2540","22PU-1176",160.993235127422,3.36919224140511,"Estimable","maturity"
"2541","22PU-1182",160.497325450238,3.61076717238874,"Estimable","maturity"
"2542","22PU-1188",160.356088753982,3.61980122546603,"Estimable","maturity"
"2543","22PU-1193",160.269954191669,3.37263569705982,"Estimable","maturity"
"2544","22PU-1217",161.349714167826,3.36232664985868,"Estimable","maturity"
"2545","22PU-1227",158.698166315159,3.64610609823929,"Estimable","maturity"
"2546","22PU-1248",157.456497356613,3.35924766449356,"Estimable","maturity"
"2547","22PU-1305",161.108898998157,3.35042739756066,"Estimable","maturity"
"2548","22PU-1322",160.706885593043,3.36217512686375,"Estimable","maturity"
"2549","22PU-1342",160.980064493817,3.35778319207868,"Estimable","maturity"
"2550","22PU-1347",160.909596532537,3.36730779037673,"Estimable","maturity"
"2551","22PU-1366",159.151387732693,3.27051352967708,"Estimable","maturity"
"2552","22PU-1379",160.107652837483,3.35567014314976,"Estimable","maturity"
"2553","22PU-1385",159.170028381995,3.53827278335566,"Estimable","maturity"
"2554","22PU-1391",159.496609810194,3.35513316786958,"Estimable","maturity"
"2555","22PU-1412",162.650158514004,3.36845374388982,"Estimable","maturity"
"2556","22PU-1427",159.238019369201,3.37665845836533,"Estimable","maturity"
"2557","22PU-3012",159.921764842103,3.6870632983197,"Estimable","maturity"
"2558","22PU-3027",161.15928062676,3.58667469187949,"Estimable","maturity"
"2559","22PU-3029",162.275052852717,3.27111266056933,"Estimable","maturity"
"2560","22PU-3048",160.647019067874,3.67232528123438,"Estimable","maturity"
"2561","22PU-3054",160.472016602522,3.50352543339317,"Estimable","maturity"
"2562","22PU-3055",160.349256068222,3.49841592123805,"Estimable","maturity"
"2563","22PU-3070",160.074681102166,3.69981361805135,"Estimable","maturity"
"2564","22PU-3071",159.773969923735,3.68708144577791,"Estimable","maturity"
"2565","22PU-3081",160.58988774197,3.51494564977297,"Estimable","maturity"
"2566","22PU-3086",160.786964263717,3.505753456486,"Estimable","maturity"
"2567","22PU-3106",159.768054932028,3.27003412736224,"Estimable","maturity"
"2568","22PU-3107",160.290473282546,3.49536786994944,"Estimable","maturity"
"2569","22PU-3108",159.931237282956,3.499914547162,"Estimable","maturity"
"2570","22PU-3109",160.452954609548,3.50039571130793,"Estimable","maturity"
"2571","22PU-3110",160.336235317819,3.49068518513568,"Estimable","maturity"
"2572","22PU-3111",160.568272976739,3.34757173201746,"Estimable","maturity"
"2573","22PU-3112",159.90777944497,3.6687716189789,"Estimable","maturity"
"2574","22PU-3117",160.824878966369,3.681712144943,"Estimable","maturity"
"2575","22PU-3123",160.34636810797,3.69565969830741,"Estimable","maturity"
"2576","22PU-3126",161.058886791264,3.27172982750146,"Estimable","maturity"
"2577","22PU-3152",160.294761755711,3.5209785754451,"Estimable","maturity"
